MEF2D	JUN
MEF2D	SOST
MEIS1	ITGA9
MEIS1	PF4
MEIS1	SOX3
MITF	ACP5
MITF	BEST1
MITF	BIRC7
MITF	CDK2
MITF	CTSK
MITF	DCT
MITF	FOS
MITF	GPNMB
MITF	HOXB4
MITF	KCNMA1
MITF	KIT
MITF	MC1R
MITF	MET
MITF	MLANA
MITF	PMEL
MITF	PPARGC1A
MITF	PRKCB
MITF	SERPINF1
MITF	TRAP
MITF	TRPM1
MITF	TYR
MITF	TYRP1
MLXIPL	TXNIP
MSX1	CGA
MSX1	DLK1
MSX1	HEY1
MSX1	NOTCH3
MSX1	ZHX2
MTA3	CGB5
MTA3	SNAI1
MYBBP1A	SFTPB
MYF6	ACACB
MYOD1	ACACB
MYOD1	HBEGF
MYOD1	SLC9A2
NAB2	BCAR1
NCOA1	EPO
NCOA3	EPO
NCOA3	ERBB2
NCOA3	MMP10
NCOA3	MMP7
NCOA3	PLAC1
NCOA6	CYP2C9
NCOA6	CYP3A4
NCOA6	FOS
NELFB	TFF1
NEUROD1	INS
NF1	AFP
NF1	DDB1
NF1	DDB2
NF1	FOS
NF1	GNRH1
NF1	HSD11B2
NF1	MBP
NF1	PLAT
NF1	PPP2R2D
NF1	SFTPB
NF1	SP3
NFAT5	CYP3A7
NFAT5	LTB
NFAT5	TNF
NFATC3	CTSD
NFATC3	TFF1
NFE2	GCLC
NFE2	GSS
NFE2	TBXA2R
NFE2L1	CDK11B
NFE2L1	NQO1
NFE2L2	CFTR
NFE2L2	GCLC
NFE2L2	GSS
NFE2L2	GSTA1
NFE2L2	HBB
NFE2L2	HMOX1
NFE2L2	KRT16
NFE2L2	MTHFR
NFE2L2	NQO1
NFE2L2	SDHB
NFE2L2	SOD2
NFE2L2	UGT2B7
NFIA	PCK2
NFIC	FHL5
NFIC	ALAS1
NFIC	C4BPB
NFIC	COL18A1
NFIC	CSH1
NFIC	CYP17A1
NFIC	CYP1A1
NFIC	FABP7
NFIC	GTF3C1
NFIC	GTF3C2
NFIC	GUCY1B1
NFIC	HGF
NFIC	HMGB1
NFIC	HSD11B2
NFIC	IRS2
NFIC	ITGA5
NFIC	JUN
NFIC	MATN1
NFIC	POLD2
NFIC	POLE2
NFIC	SLC34A2
NFIC	SMUG1
NFIC	TFPI2
NFKB2	CCL21
NFKB2	CCND2
NFKB2	SELP
NFKB2	SND1
NFRKB	JUN
NFYA	CBS
NFYA	CCND2
NFYA	CDKN1B
NFYA	CYP2A6
NFYA	FAS
NFYA	FXR2
NFYA	GFI1B
NFYA	HBB
NFYA	HOXB4
NFYA	HOXB7
NFYA	LPIN1
NFYA	OGG1
NFYA	SOX18
NFYA	SOX3
NFYA	SP3
NFYA	STK11
NFYB	CCND2
NFYB	CDKN1B
NFYB	FAS
NFYB	FOS
NFYB	FXR2
NFYB	GFI1B
NFYB	HBB
NFYB	HOXB7
NFYB	LPIN1
NFYB	SOX18
NFYB	SOX3
NFYB	STK11
NFYB	TPH1
NFYC	CCND2
NFYC	CDKN1B
NFYC	FAS
NFYC	FDPS
NFYC	FOS
NFYC	FXR2
NFYC	GFI1B
NFYC	HBB
NFYC	HOXB7
NFYC	LPIN1
NFYC	SOX18
NFYC	SOX3
NKX2-1	RET
NKX2-1	SFTPB
NKX2-1	SP1
NKX2-1	STK11
NKX2-3	EGR1
NONO	MIA
NOTCH3	APOD
NOTCH3	ASPH
NR0B1	AMH
NR0B1	CYP17A1
NR0B1	CYP19A1
NR0B1	ESRRG
NR0B1	NOS1
NR0B1	NR1H4
NR0B1	NR5A1
NR0B1	PBX1
NR0B1	STAR
NR0B2	APOC3
NR0B2	CYP27A1
NR0B2	CYP7A1
NR0B2	CYP8B1
NR0B2	G6PC
NR0B2	PCK2
NR0B2	PTGS2
NR1H2	ABCA1
NR1H2	ABCG1
NR1H2	ABCG4
NR1H3	ABCA1
NR1H3	ABCG1
NR1H3	ABCG4
NR1H3	BHLHE40
NR1H3	CETP
NR1H4	ABCB11
NR1H4	ABCB4
NR1H4	ABCC4
NR1H4	CYP7A1
NR1H4	DCN
NR1H4	FABP6
NR1H4	HSD3B2
NR1H4	INS
